"id"	"type_id"	"mat_id"	"name"	"group_id"	"radius"	"shag"	"gabarit"	"width"	"diam"	"kolvo_sklad"	"norma"	"zakaz"	"geometry"	"id_parent"	"property"
"217"	"51"	"30"	""	"71"			"стандартный"		"1.2"					"1"	"{""5"": ""стандартный"", ""11"": ""1.2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"218"	"51"	"30"	""	"71"			"стандартный"		"1,3"					"1"	"{""5"": ""стандартный"", ""11"": ""1,3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"219"	"51"	"30"	""	"71"			"стандартный"		"1,4"					"1"	"{""5"": ""стандартный"", ""11"": ""1,4"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"220"	"51"	"30"	""	"71"			"стандартный"		"1,5"					"1"	"{""5"": ""стандартный"", ""11"": ""1,5"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"221"	"51"	"30"	""	"71"			"стандартный"		"1,6"					"2"	"{""5"": ""стандартный"", ""11"": ""1,6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"222"	"51"	"30"	""	"71"			"стандартный"		"1,7"					"2"	"{""5"": ""стандартный"", ""11"": ""1,7"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"223"	"51"	"30"	""	"71"			"стандартный"		"1,8"					"2"	"{""5"": ""стандартный"", ""11"": ""1,8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"224"	"51"	"30"	""	"71"			"стандартный"		"1,9"					"2"	"{""5"": ""стандартный"", ""11"": ""1,9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"225"	"51"	"30"	""	"71"			"стандартный"		"2"					"2"	"{""5"": ""стандартный"", ""11"": ""2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"226"	"51"	"30"	""	"71"			"стандартный"		"2,1"					"2"	"{""5"": ""стандартный"", ""11"": ""2,1"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"205"	"52"	"30"	"YX M2*0,4 T2809"	"72"	"0"	"0.4"		"Стандартный"	"М2"					"3"	"{""4"": ""Стандартный"", ""6"": ""0.4"", ""11"": ""М2"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""72""}"
"228"	"51"	"30"	""	"71"			"стандартный"		"2,3"					"3"	"{""5"": ""стандартный"", ""11"": ""2,3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"206"	"52"	"30"	"YX M2,5*0,45 T2809"	"72"	"0"	"0.45"		"Стандартный"	"М2.5"					"3"	"{""4"": ""Стандартный"", ""6"": ""0.45"", ""11"": ""М2.5"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""72""}"
"207"	"52"	"30"	"YX M3*0,5 T2809"	"72"	"0"	"0.5"		"Стандартный"	"М3"					"3"	"{""4"": ""Стандартный"", ""6"": ""0.5"", ""11"": ""М3"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""72""}"
"248"	"51"	"30"	""	"71"			" стандартный"		"4.3"					"3"	"{""5"": "" стандартный"", ""11"": ""4.3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"212"	"52"	"30"	"YX M10*1,5 T2809"	"72"	"0"	"1.5"		"Стандартный"	"М10"					"4"	"{""4"": ""Стандартный"", ""6"": ""1.5"", ""11"": ""М10"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""72""}"
"227"	"51"	"30"	""	"71"			"стандартный"		"2,2"					"3"	"{""5"": ""стандартный"", ""11"": ""2,2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"211"	"52"	"30"	"YX M8*1,25 T2809"	"72"	"0"	"1.25"		"Стандартный"	"М8"					"4"	"{""4"": ""Стандартный"", ""6"": ""1.25"", ""11"": ""М8"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""72""}"
"210"	"52"	"30"	"YX M6*1 T2809"	"72"	"0"	"1"		"Стандартный"	"М6"					"4"	"{""4"": ""Стандартный"", ""6"": ""1"", ""11"": ""М6"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""72""}"
"209"	"52"	"30"	"YX M5*0,8 T2809"	"72"	"0"	"0.8"		"Стандартный"	"М5"					"4"	"{""4"": ""Стандартный"", ""6"": ""0.8"", ""11"": ""М5"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""72""}"
"208"	"52"	"30"	"YX M4*0,7 T2809"	"72"	"0"	"0.7"		"Стандартный"	"М4"					"4"	"{""4"": ""Стандартный"", ""6"": ""0.7"", ""11"": ""М4"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""72""}"
"203"	"52"	"30"	"YX M10*1,5 T2829"	"73"	"0"	"1.5"		"Стандартный"	"М10"					"4"	"{""4"": ""Стандартный"", ""6"": ""1.5"", ""11"": ""М10"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""73""}"
"229"	"51"	"30"	""	"71"			"стандартный"		"2,4"					"4"	"{""5"": ""стандартный"", ""11"": ""2,4"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"202"	"52"	"30"	"YX M8*1,25 T2829"	"73"	"0"	"1.25"		"Стандартный"	"М8"					"4"	"{""4"": ""Стандартный"", ""6"": ""1.25"", ""11"": ""М8"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""73""}"
"201"	"52"	"30"	"YX M6*1 T2829"	"73"	"0"	"1"		"Стандартный"	"М6"					"4"	"{""4"": ""Стандартный"", ""6"": ""1"", ""11"": ""М6"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""73""}"
"149"	"55"	"33"	"VBGT160402-AK WSK10 HARDSTONE"	"81"	"0.2"		"большая"							"4"	"{""5"": ""большая"", ""12"": ""0.2"", ""mat_id"": ""33"", ""type_id"": ""55"", ""group_id"": ""81""}"
"199"	"52"	"30"	"YX M4*0,7 T2829 "	"73"	"0"	"0,7"		"Стандартный"	"М4"					"5"	"{""4"": ""Стандартный"", ""6"": ""0,7"", ""11"": ""М4"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""73""}"
"198"	"52"	"30"	"YX M3*0,5 T2829"	"73"	"0"	"0,5"		"Стандартный"	"М3"					"5"	"{""4"": ""Стандартный"", ""6"": ""0,5"", ""11"": ""М3"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""73""}"
"189"	"55"	"30"	"16IR19W HS5125 HADSTO  (WS5225 HARDSTONE)"	"76"	"0"	"19 ниток на дюйм"	"Средняя"							"5"	"{""5"": ""Средняя"", ""6"": ""19 ниток на дюйм"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""76""}"
"233"	"51"	"30"	""	"71"			"стандартный"		"2,8"					"5"	"{""5"": ""стандартный"", ""11"": ""2,8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"234"	"51"	"30"	""	"71"			"стандартный"		"2,9"					"5"	"{""5"": ""стандартный"", ""11"": ""2,9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"235"	"51"	"30"	""	"71"			"стандартный"		"3"					"5"	"{""5"": ""стандартный"", ""11"": ""3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"236"	"51"	"30"	""	"71"			"стандартный"		"3,1"					"5"	"{""5"": ""стандартный"", ""11"": ""3,1"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"237"	"51"	"30"	""	"71"			"стандартный"		"3,2"					"5"	"{""5"": ""стандартный"", ""11"": ""3,2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"238"	"51"	"30"	""	"71"			"стандартный"		"3,3"					"6"	"{""5"": ""стандартный"", ""11"": ""3,3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"231"	"51"	"30"	""	"71"			"стандартный"		"2,6"					"6"	"{""5"": ""стандартный"", ""11"": ""2,6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"239"	"51"	"30"	""	"71"			"стандартный"		"3,4"					"6"	"{""5"": ""стандартный"", ""11"": ""3,4"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"240"	"51"	"30"	""	"71"			"стандартный"		"3,5"					"6"	"{""5"": ""стандартный"", ""11"": ""3,5"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"150"	"55"	"33"	"VBGT160404-AK WSK10 HARDSTONE"	"81"	"0.4"		"большая"							"1"	"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""33"", ""type_id"": ""55"", ""group_id"": ""81""}"
"241"	"51"	"30"	""	"71"			" стандартный"		"3,6"					"6"	"{""5"": "" стандартный"", ""11"": ""3,6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"258"	"51"	"30"	""	"71"			" стандартный"		"5.3"						"{""5"": "" стандартный"", ""11"": ""5.3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"259"	"51"	"30"	""	"71"			" стандартный"		"5,4"						"{""5"": "" стандартный"", ""11"": ""5,4"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"260"	"51"	"30"	""	"71"			" стандартный"		"5,5"						"{""5"": "" стандартный"", ""11"": ""5,5"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"261"	"51"	"30"	""	"71"			" стандартный"		"5,6"						"{""5"": "" стандартный"", ""11"": ""5,6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"262"	"51"	"30"	""	"71"			" стандартный"		"5,7"						"{""5"": "" стандартный"", ""11"": ""5,7"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"263"	"51"	"30"	""	"71"			" стандартный"		"5,8"						"{""5"": "" стандартный"", ""11"": ""5,8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"264"	"51"	"30"	""	"71"			" стандартный"		"5,9"						"{""5"": "" стандартный"", ""11"": ""5,9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"265"	"51"	"30"	""	"71"			" стандартный"		"6"						"{""5"": "" стандартный"", ""11"": ""6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"266"	"51"	"30"	""	"71"			" стандартный"		"6,1"						"{""5"": "" стандартный"", ""11"": ""6,1"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"267"	"51"	"30"	""	"71"			" стандартный"		"6,2"						"{""5"": "" стандартный"", ""11"": ""6,2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"268"	"51"	"30"	""	"71"			" стандартный"		"6,3"						"{""5"": "" стандартный"", ""11"": ""6,3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"271"	"51"	"30"	""	"71"			" стандартный"		"6,6"						"{""5"": "" стандартный"", ""11"": ""6,6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"272"	"51"	"30"	""	"71"			" стандартный"		"6,7"						"{""5"": "" стандартный"", ""11"": ""6,7"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"273"	"51"	"30"	""	"71"			" стандартный"		"6,8"						"{""5"": "" стандартный"", ""11"": ""6,8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"274"	"51"	"30"	""	"71"			" стандартный"		"6,9"						"{""5"": "" стандартный"", ""11"": ""6,9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"275"	"51"	"30"	""	"71"			" стандартный"		"7"						"{""5"": "" стандартный"", ""11"": ""7"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"276"	"51"	"30"	""	"71"			" стандартный"		"7,1"						"{""5"": "" стандартный"", ""11"": ""7,1"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"277"	"51"	"30"	""	"71"			" стандартный"		"7,2"						"{""5"": "" стандартный"", ""11"": ""7,2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"278"	"51"	"30"	""	"71"			" стандартный"		"7,3"						"{""5"": "" стандартный"", ""11"": ""7,3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"279"	"51"	"30"	""	"71"			" стандартный"		"7,4"						"{""5"": "" стандартный"", ""11"": ""7,4"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"280"	"51"	"30"	""	"71"			" стандартный"		"7,5"						"{""5"": "" стандартный"", ""11"": ""7,5"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"281"	"51"	"30"	""	"71"			" стандартный"		"7,6"						"{""5"": "" стандартный"", ""11"": ""7,6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"94"	"55"	"24"	"DCMT11T304-AHF YB9320"	"96"	"0.4"		"средняя"							"6"	"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""96""}"
"242"	"51"	"30"	""	"71"			"стандартный"		"3,7"					"6"	"{""5"": ""стандартный"", ""11"": ""3,7"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"243"	"51"	"30"	""	"71"			" стандартный"		"3,8"					"6"	"{""5"": "" стандартный"", ""11"": ""3,8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"244"	"51"	"30"	""	"71"			" стандартный"		"3,9"					"6"	"{""5"": "" стандартный"", ""11"": ""3,9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"245"	"51"	"30"	""	"71"			" стандартный"		"4"					"7"	"{""5"": "" стандартный"", ""11"": ""4"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"250"	"51"	"30"	""	"71"			" стандартный"		"4.5"					"7"	"{""5"": "" стандартный"", ""11"": ""4.5"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"251"	"51"	"30"	""	"71"			" стандартный"		"4.6"					"7"	"{""5"": "" стандартный"", ""11"": ""4.6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"252"	"51"	"30"	""	"71"			" стандартный"		"4.7"					"7"	"{""5"": "" стандартный"", ""11"": ""4.7"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"253"	"51"	"30"	""	"71"			" стандартный"		"4.8"					"7"	"{""5"": "" стандартный"", ""11"": ""4.8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"254"	"51"	"30"	""	"71"			" стандартный"		"4.9"					"7"	"{""5"": "" стандартный"", ""11"": ""4.9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"255"	"51"	"30"	""	"71"			" стандартный"		"5"					"7"	"{""5"": "" стандартный"", ""11"": ""5"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"256"	"51"	"30"	""	"71"			" стандартный"		"5,1"					"7"	"{""5"": "" стандартный"", ""11"": ""5,1"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"257"	"51"	"30"	""	"71"			" стандартный"		"5.2"					"7"	"{""5"": "" стандартный"", ""11"": ""5.2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"519"			"GDR-JF3W0034 GEEFUN"												
"520"			"GDR-JF3W0035 GEEFUN"												
"521"			"GDR-JF3W00355 GEEFUN"												
"522"			"GDR-JF3W0036 GEEFUN"												
"523"			"GDR-JF3W0037 GEEFUN"												
"524"			"GDR-JF3W0038 GEEFUN"												
"525"			"GDR-JF3W0039 GEEFUN"												
"526"			"GDR-JF3W0040 GEEFUN"												
"527"			"GDR-JF3W00405 GEEFUN"												
"528"			"GDR-JF3W0041 GEEFUN"												
"529"			"GDR-JF3W0042 GEEFUN"												
"530"			"GDR-JF3W00425 GEEFUN"												
"531"			"GDR-JF3W0043 GEEFUN"												
"532"			"GDR-JF3W0044 GEEFUN"												
"533"			"GDR-JF3W0045 GEEFUN"												
"534"			"GDR-JF3W00455 GEEFUN"												
"535"			"GDR-JF3W00465 GEEFUN"												
"536"			"GDR-JF3W0047 GEEFUN"												
"537"			"GDR-JF3W0048 GEEFUN"												
"538"			"GDR-JF3W0049 GEEFUN"												
"539"			"GDR-JF3W0050 GEEFUN"												
"540"			"GDR-JF3W00502 GEEFUN"												
"541"			"GDR-JF3W0051 GEEFUN"												
"542"			"GDR-JF3W00552 GEEFUN"												
"543"			"GDR-JF3W00555 GEEFUN"												
"544"			"GDR-JF3W0056 GEEFUN"												
"545"			"GDR-JF3W0060 GEEFUN"												
"546"			"GDR-JF3W0061 GEEFUN"												
"547"			"GDR-JF3W0063 GEEFUN"												
"548"			"GDR-JF3W0065 GEEFUN"												
"549"			"GDR-JF3W00662 GEEFUN"												
"550"			"GDR-JF3W0067 GEEFUN"												
"551"			"GDR-JF3W0068 GEEFUN"												
"552"			"GDR-JF3W0071 GEEFUN"												
"553"			"GDR-JF3W00723 GEEFUN"												
"554"			"GDR-JF3W0075 GEEFUN"												
"555"			"GDR-JF3W0076 GEEFUN"												
"556"			"GDR-JF3W0077 GEEFUN"												
"557"			"GDR-JF3W0078 GEEFUN"												
"558"			"GDR-JF3W0080 GEEFUN"												
"559"			"GDR-JF3W00805 GEEFUN"												
"560"			"GDR-JF3W00825 GEEFUN"												
"561"			"GDR-JF3W0085 GEEFUN"												
"562"			"GDR-JF3W0087 GEEFUN"												
"563"			"GDR-JF3W0090 GEEFUN"												
"564"			"GDR-JF3W0101 GEEFUN"												
"565"			"GDR-JF3W0102 GEEFUN"												
"566"			"GDR-JF3W0103 GEEFUN"												
"567"			"GDR-JF3W0105 GEEFUN"												
"568"			"GDR-JF3W0121 GEEFUN"												
"569"			"GDR-JF3W0122 GEEFUN"												
"570"			"GDR-JF3W0131 GEEFUN"												
"571"			"GDR-JF3W0137 GEEFUN"												
"572"			"GDR-JF3W0139 GEEFUN"												
"573"			"GDR-JF3W0140 GEEFUN"												
"574"			"GDR-JF3W0141 GEEFUN"												
"575"			"GDR-JF3W0151 GEEFUN"												
"576"			"GDR-JF3W0176 GEEFUN"												
"577"			"GDR-JF3WJ0001 GEEFUN"												
"578"			"GDR-JF3WJ0002 GEEFUN"												
"579"			"GDR-JF3WJ0025 GEEFUN"												
"580"			"GDR-JF3WJ0026 GEEFUN"												
"581"			"GDR-JF5W0001 GEEFUN"												
"582"			"GDR-JF5W0005 GEEFUN"												
"583"			"GDR-JF5W0010 GEEFUN"												
"584"			"GDR-JF5W0015 GEEFUN"												
"585"			"GDR-JF5W0016 GEEFUN"												
"586"			"GDR-JF5W00265 GEEFUN"												
"587"			"GDR-JF5W0028 GEEFUN"												
"588"			"GDR-JF5W0029 GEEFUN"												
"589"			"GDR-JF5W0030 GEEFUN"												
"590"			"GDR-JF5W0031 GEEFUN"												
"591"			"GDR-JF5W0032 GEEFUN"												
"592"			"GDR-JF5W0033 GEEFUN"												
"593"			"GDR-JF5W0035 GEEFUN"												
"594"			"GDR-JF5W0036 GEEFUN"												
"595"			"GDR-JF5W0037 GEEFUN"												
"596"			"GDR-JF5W0040 GEEFUN"												
"597"			"GDR-JF5W0041 GEEFUN"												
"598"			"GDR-JF5W0042 GEEFUN"												
"599"			"GDR-JF5W0043 GEEFUN"												
"600"			"GDR-JF5W0046 GEEFUN"												
"601"			"GDR-JF5W0050 GEEFUN"												
"602"			"GDR-JF5W0051 GEEFUN"												
"603"			"GDR-JF5W0054 GEEFUN"												
"604"			"GDR-JF5W0055 GEEFUN"												
"605"			"GDR-JF5W0056 GEEFUN"												
"606"			"GDR-JF5W0057 GEEFUN"												
"607"			"GDR-JF5W0058 GEEFUN"												
"608"			"GDR-JF5W0060 GEEFUN"												
"609"			"GDR-JF5W0061 GEEFUN"												
"610"			"GDR-JF5W0062 GEEFUN"												
"611"			"GDR-JF5W0064 GEEFUN"												
"612"			"GDR-JF5W0065 GEEFUN"												
"613"			"GDR-JF5W0066 GEEFUN"												
"614"			"GDR-JF5W0067 GEEFUN"												
"617"			"GDR-JF5W0071 GEEFUN"												
"618"			"GDR-JF5W0074 GEEFUN"												
"619"			"GDR-JF5W0075 GEEFUN"												
"620"			"GDR-JF5W0080 GEEFUN"												
"621"			"GDR-JF5W0081 GEEFUN"												
"622"			"GDR-JF5W0082 GEEFUN"												
"623"			"GDR-JF5W0083 GEEFUN"												
"624"			"GDR-JF5W0084 GEEFUN"												
"625"			"GDR-JF5W0085 GEEFUN"												
"626"			"GDR-JF5W0086 GEEFUN"												
"627"			"GDR-JF5W0087 GEEFUN"												
"628"			"GDR-JF5W0088 GEEFUN"												
"629"			"GDR-JF5W0089 GEEFUN"												
"630"			"GDR-JF5W0090 GEEFUN"												
"631"			"GDR-JF5W0091 GEEFUN"												
"632"			"GDR-JF5W0092 GEEFUN"												
"633"			"GDR-JF5W0093 GEEFUN"												
"634"			"GDR-JF5W0094 GEEFUN"												
"635"			"GDR-JF5W0095 GEEFUN"												
"636"			"GDR-JF5W0096 GEEFUN"												
"637"			"GDR-JF5W0100 GEEFUN"												
"638"			"GDR-JF5W0101 GEEFUN"												
"639"			"GDR-JF5W0102 GEEFUN"												
"640"			"GDR-JF5W0106 GEEFUN"												
"641"			"GDR-JF5W0110 GEEFUN"												
"642"			"GDR-JF5W0111 GEEFUN"												
"282"	"51"	"30"	""	"71"			" стандартный"		"7,7"						"{""5"": "" стандартный"", ""11"": ""7,7"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"283"	"51"	"30"	""	"71"			" стандартный"		"7,8"						"{""5"": "" стандартный"", ""11"": ""7,8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"284"	"51"	"30"	""	"71"			" стандартный"		"7,9"						"{""5"": "" стандартный"", ""11"": ""7,9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"285"	"51"	"30"	""	"71"			" стандартный"		"8"						"{""5"": "" стандартный"", ""11"": ""8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"287"	"51"	"30"	""	"71"			" стандартный"		"8,2"						"{""5"": "" стандартный"", ""11"": ""8,2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"288"	"51"	"30"	""	"71"			" стандартный"		"8,3"						"{""5"": "" стандартный"", ""11"": ""8,3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"289"	"51"	"30"	""	"71"			" стандартный"		"8,4"						"{""5"": "" стандартный"", ""11"": ""8,4"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"290"	"51"	"30"	""	"71"			" стандартный"		"8,5"						"{""5"": "" стандартный"", ""11"": ""8,5"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"643"			"GDR-JF5W0115 GEEFUN"												
"291"	"51"	"30"	""	"71"			" стандартный"		"8,6"						"{""5"": "" стандартный"", ""11"": ""8,6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"292"	"51"	"30"	""	"71"			" стандартный"		"8,7"						"{""5"": "" стандартный"", ""11"": ""8,7"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"293"	"51"	"30"	""	"71"			" стандартный"		"8,8"						"{""5"": "" стандартный"", ""11"": ""8,8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"294"	"51"	"30"	""	"71"			" стандартный"		"8,9"						"{""5"": "" стандартный"", ""11"": ""8,9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"295"	"51"	"30"	""	"71"			" стандартный"		"9"						"{""5"": "" стандартный"", ""11"": ""9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"296"	"51"	"30"	""	"71"			" стандартный"		"9,1"						"{""5"": "" стандартный"", ""11"": ""9,1"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"297"	"51"	"30"	""	"71"			" стандартный"		"9,2"						"{""5"": "" стандартный"", ""11"": ""9,2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"298"	"51"	"30"	""	"71"			" стандартный"		"9,3"						"{""5"": "" стандартный"", ""11"": ""9,3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"299"	"51"	"30"	""	"71"			" стандартный"		"9,4"						"{""5"": "" стандартный"", ""11"": ""9,4"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"300"	"51"	"30"	""	"71"			" стандартный"		"9,5"						"{""5"": "" стандартный"", ""11"": ""9,5"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"301"	"51"	"30"	""	"71"			" стандартный"		"9,6"						"{""5"": "" стандартный"", ""11"": ""9,6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"302"	"51"	"30"	""	"71"			" стандартный"		"9,7"						"{""5"": "" стандартный"", ""11"": ""9,7"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"303"	"51"	"30"	""	"71"			" стандартный"		"9,8"						"{""5"": "" стандартный"", ""11"": ""9,8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"304"	"51"	"30"	""	"71"			" стандартный"		"9,9"						"{""5"": "" стандартный"", ""11"": ""9,9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"305"	"51"	"30"	""	"71"			" стандартный"		"10"						"{""5"": "" стандартный"", ""11"": ""10"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"307"	"51"	"30"	""	"71"			" стандартный"		"10,2"						"{""5"": "" стандартный"", ""11"": ""10,2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"308"	"51"	"30"	""	"71"			" стандартный"		"10,3"						"{""5"": "" стандартный"", ""11"": ""10,3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"309"	"51"	"30"	""	"71"			" стандартный"		"10,4"						"{""5"": "" стандартный"", ""11"": ""10,4"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"310"	"51"	"30"	""	"71"			" стандартный"		"10,5"						"{""5"": "" стандартный"", ""11"": ""10,5"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"311"	"51"	"30"	""	"71"			" стандартный"		"10,6"						"{""5"": "" стандартный"", ""11"": ""10,6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"312"	"51"	"30"	""	"71"			" стандартный"		"10,7"						"{""5"": "" стандартный"", ""11"": ""10,7"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"313"	"51"	"30"	""	"71"			" стандартный"		"10,8"						"{""5"": "" стандартный"", ""11"": ""10,8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
